0,syn_mean,literally,speak,syno_lower_mean,attitude,index,sensitivity,disgust_mood,hashtag,hashtag,introspection,introspection,polarities,temper,temper,fear_mood,Questioning,Change_direction,Mental_property,Taking,Measure_volume,anniversary,cool,cool,die,die,directorate,lust,face,game,game,jumping,Aggregate,text,text
0,0.5836333093352531,1,0,0.5098039215686274,-0.012222222222222223,108,0.13277777777777777,0,0,0,0.05533333333333333,0,2,-0.060777777777777785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,good group friends...literally couldnt asked better people come school,0
1,0.24766018718502522,0,0,0.4852941176470588,0.0,109,0.127,0,0,0,0.1495,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love instagram loads one video other.,0
1,0.34433816723233573,0,0,0.32288299935358755,0.0,110,0.1422857142857143,0,0,0,0.13342857142857142,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,girls saying follow mc insta end ?,0
0,0.33045356371490286,0,1,0.38065610859728505,0.06416666666666666,111,0.14858333333333332,0,1,0,0.14875,0,2,0.08133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,right artist year rose like phoenix speak. credit conchita. want be. eurovision,0
1,0.12287017038636912,1,0,0.08371040723981898,0.19677777777777777,112,0.060888888888888895,1,1,0,-0.005222222222222215,0,2,0.09877777777777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,literally nowhere id rather spend beautiful day library 12days,0
0,0.25794507867941996,0,0,0.24531351001939236,0.0,113,0.13985714285714285,0,0,0,0.09885714285714285,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,think sweeping generalizations large groups ppl wrong?,0
1,0.29373650107991367,0,0,0.414027149321267,0.0,114,-0.16599999999999998,0,1,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dont know spell name truefriend,0
1,0.025917926565874733,0,0,0.14932126696832576,-0.194,115,0.0,1,1,0,0.18,0,0,-0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,omg sooooo funny totally rolfing...,0
0,0.1306695464362851,0,0,0.14592760180995473,0.0,116,-0.11875,0,1,0,-0.0925,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh thats cute! think much swaggady daggady! sober,0
0,0.3736501079913607,0,0,0.4852941176470588,-0.03,117,0.08175,0,1,0,0.0,0,2,0.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,importance knowing dots connect,0
1,0.502039836813055,0,0,0.6342383107088989,0.0,118,0.097,0,1,0,-0.03133333333333334,0,0,-0.19444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nothing better uber driver doesnt know get lax firstworldproblems,0
1,0.21886249100071997,0,0,0.29638009049773756,0.11779999999999999,119,0.0566,0,0,0,0.11806666666666668,0,2,-0.09466666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,big brother canada needs cymbal sound effects. tv watcher im stupid tell scene suspenseful own.,0
0,0.013678905687544995,0,0,0.052601809954751125,0.0625,120,-0.07916666666666666,0,1,0,-0.09916666666666667,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bilderberg 2014. agenda privacy exist? 10 ironatron bilderberg2014 bigmoney megatrends democracy privacy,0
0,0.2159827213822894,0,0,0.24434389140271492,0.0,121,0.0,0,0,0,0.18,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,discouraging baby name ever. nl1n9wwkn,0
0,0.1269313839508224,0,0,0.16028541594152454,-0.0776923076923077,122,-0.049999999999999996,1,0,0,-0.0623076923076923,0,0,0.011923076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weird let stage five clinger id out...bt girl tht dont mind bein home.,0
0,0.34665226781857456,0,0,0.3919683257918552,-0.111,123,-0.105,1,1,0,-0.0075,0,0,-0.00625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,often make potato mash actually perf today kingedwards,0
0,0.22329290579830538,0,0,0.23337974242951615,0.11007692307692309,124,0.1713076923076923,0,0,0,0.14284615384615384,0,2,0.10623076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minimum around 200 people personal social network page yet prefer talking complete stranger.,0
0,0.1785457163426926,1,0,0.23755656108597284,-0.020866666666666665,125,0.1578,0,0,0,0.15273333333333336,0,2,0.11986666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,happy birthday literally day 1 nigga. flesh blood. cousin !! hope good one. love !,0
0,0.28941684665226786,0,0,0.29524886877828055,0.0,126,0.001200000000000001,1,1,0,-0.0762,0,0,-0.07809999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wait!!!! chewing fingers shaking like leaf stretching hard almost there!,0
0,0.23990696128925074,1,0,0.2359902540898016,0.0,127,0.0,0,0,0,0.009846153846153846,0,2,-0.013076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bæ come put bagel bites oven bæ parents arent home literally put oven,0
1,0.3628509719222463,0,0,0.5497737556561085,0.1988,128,0.19,0,0,0,-0.156,0,0,-0.16799999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tweet meant full stop limit.,0
0,0.32397408207343414,0,0,0.38348416289592757,0.0,129,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,getting close! boy asks daily ill let know. day soon,0
0,0.37724982001439894,0,0,0.5984162895927602,-0.018333333333333333,130,0.49266666666666664,0,0,0,0.44650000000000006,0,2,0.18933333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,great day baseball good love you!,0
1,0.2944564434845213,0,0,0.16572398190045246,-0.005416666666666671,131,-0.07333333333333332,1,0,0,-0.21891666666666665,0,0,-0.08083333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,video terrorists turning captive american soldier american special forces becomes propaganda terrorists.,0
0,0.20734341252699787,1,0,0.20022624434389136,-0.011,132,0.0322,0,0,0,0.1597,0,2,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally googled good quotes liked one chose stfu thats hahaha,0
0,0.17926565874730022,0,0,0.20248868778280543,0.0,133,0.112,0,1,0,0.15,0,2,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ironic im cooking chicken stock vigilantly guarding chicken coop local bear. countrylife,0
0,0.30636318325303213,1,0,0.3769578837452141,0.03792307692307692,134,0.1493846153846154,1,0,0,0.12961538461538463,0,2,0.0873846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,omg. literally best! good luck meeting them! acc die picked me. great time,0
0,0.28571428571428575,0,1,0.32045895281189396,0.1732857142857143,135,0.020999999999999994,0,0,0,-0.03500000000000001,0,2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,unsure current rate speak heard horror stories price wise c£150-£200 many feel league went,0
0,0.24190064794816415,0,0,0.36312217194570134,0.03810000000000001,136,0.244,1,1,0,0.28779999999999994,0,2,0.0304,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,think physics cool guitar currently suffering engineering love 2truths1lie icebroken,0
1,0.4245603208886147,0,0,0.6040723981900452,0.22357142857142856,137,0.0,0,0,0,0.1217142857142857,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,get yoga ball dad sure whatever want,0
0,0.13452638074668313,0,1,0.12895927601809953,0.0,138,0.08278571428571428,0,0,0,0.12828571428571428,0,2,-0.06285714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,slowly. apple shouldnt care bout early traction. contracts apple branditunes could overnight success speak,0
1,0.1468682505399568,0,0,0.2744020685197156,0.0,139,-0.02971428571428571,1,0,0,-0.011857142857142853,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,always love google pretends doesnt phone number.,0
1,0.09887209023278139,0,0,0.09125188536953241,0.0,140,0.010666666666666666,0,1,0,0.003777777777777778,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,females ⣿ com mark. palingenesy ☮ follow ✸ alikes,0
1,0.3537569626008867,0,0,0.38794951178852105,0.0,141,0.04394736842105263,0,0,0,0.039842105263157894,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sogo away 4 week come back 2 find poch gone spudsrl way liverpool rest squad want out! gr8 -,0
0,0.5183585313174947,0,0,0.5497737556561085,0.0806,142,-0.053000000000000005,0,1,0,-0.06,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stay something makes happy. something makes pretend youre happy... yeahright,0
0,0.5529157667386609,0,0,0.8416289592760181,0.0,143,0.09,0,1,0,0.09,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lebron cant take taking heat. bed king james period. midol,0
1,0.3903396819163559,0,0,0.4158782394076512,0.13909090909090907,144,0.06836363636363636,0,1,0,0.021272727272727273,0,2,0.08136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,meriam ibrahim freedom true thought good true keep tweeting meriams freedom,0
1,0.26565874730021605,0,0,0.23076923076923075,-0.004166666666666667,145,-0.012499999999999999,0,1,0,0.062,0,0,-0.004166666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lol bi girl cut offturned lane... fbi atleastyourecute experienceddriversonly blindspot mirrors checkthem,0
0,0.3682505399568035,0,0,0.5192307692307692,-0.12125,146,0.11875,1,1,0,0.087,0,0,-0.19125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yet dead see - rennard rushing save c4news,0
0,0.34291410533311184,0,0,0.4683257918552036,0.056769230769230766,147,0.051153846153846154,0,0,0,0.19346153846153846,0,2,-0.06769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 sleep take haiden first england match... sure whos excited! — feeling excited,0
0,0.10367170626349893,0,0,0.17832167832167828,0.08472727272727273,148,0.12436363636363637,0,1,0,0.0049090909090909116,0,2,0.08772727272727274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tibet perfect society compared genocide chinas recent history relative paradise truetibet,0
1,0.3484521238300936,0,0,0.3721719457013574,0.0,149,0.15,0,0,0,0.15,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eating bar one lonliest number plays.,0
0,0.166066714662827,0,0,0.21945701357466063,0.0,150,0.05,0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,everybody wants somebody tell truth yet nobody wants honest.,0
0,0.3844492440604752,0,0,0.3891402714932126,0.0,151,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,come u understood irony last year?,0
0,0.3462369164313009,0,1,0.3038635572572224,-0.011538461538461537,152,0.08992307692307693,0,0,0,0.04830769230769231,0,2,-0.035153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,right. want good customer service speak although fan engages much higher level emotion.,0
0,0.10367170626349893,0,0,0.10471881060116353,0.0,153,0.1285714285714286,0,1,0,0.1285714285714286,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,u want god bless ufollow meif ignore!!.,0
1,0.1861378362458276,0,0,0.19683257918552036,0.0,154,0.0,0,1,0,0.003909090909090903,0,0,-0.07636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decided stay 6am?!? well geuss im nothing sleeping today..... yay p,0
0,0.33045356371490286,0,0,0.3728789592760181,0.000875,155,0.010187499999999999,0,0,0,0.013062499999999996,0,2,-0.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thanks invite hang today. jk. miss yall. much. give mom hug me. see u later summer!,0
0,0.28262881826596736,0,0,0.2937944408532644,-0.0035714285714285718,156,0.08764285714285715,0,1,0,-0.0032857142857142863,0,2,0.06499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ideal cover extra games next season. 4 mil prem proven english man bargin £35million,0
0,0.5171243443381672,1,0,0.550743374272786,-0.13,157,0.0332857142857143,0,0,0,-0.044000000000000004,0,2,-0.07671428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,made mw2 good literally impossible improve imo,0
1,0.38012958963282945,0,0,0.5429864253393665,0.0,158,0.1524,0,1,0,0.1794,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love sound dogs barking morning!,0
1,0.3827878385113807,0,0,0.6171249564914723,-0.0038461538461538464,159,0.01323076923076923,0,1,0,0.06492307692307693,0,2,0.08861538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,get told getting certain items dad didnt put shopping list !!! psychic dude,0
0,0.20302375809935205,0,1,0.17307692307692304,0.145,160,-0.089,0,0,0,-0.065,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,definitely road recovery difficulty sleeping. back saddle speak soon enough.,0
1,0.5284377249820015,0,0,1.0,0.10566666666666667,161,0.0020000000000000018,0,0,0,-0.10383333333333333,0,0,-0.13999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love getting treated like shit reason...,0
0,0.4684425245980322,0,0,0.5173453996983408,0.19855555555555554,162,0.4166666666666667,0,0,0,0.3738888888888889,0,2,0.013000000000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trying take im standing tall like statue liberty normal,0
0,0.3088552915766739,0,0,0.3453054298642534,0.21137499999999998,163,-0.014624999999999971,1,0,0,0.079625,0,2,-0.0825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,find amusing employees tobacco hut step outside smoke.,0
1,0.44307312557852524,0,0,0.417420814479638,0.11864285714285715,164,0.07585714285714286,0,0,0,0.2254285714285714,0,2,-0.08428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cant find tweet prayer public mtgs. fact atheists welcome lead prayer made feel better.,0
1,0.18142548596112312,0,0,0.251131221719457,0.0,165,-0.19,0,0,0,0.016799999999999992,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yall look sober st. paddys,0
1,0.28262881826596736,0,0,0.25985778926955394,0.053142857142857144,166,-0.029500000000000002,1,0,0,0.05185714285714286,0,0,-0.009285714285714286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,would like offer long slow clap second day traffic chaos kingston. bravo bra-vo indeed,0
1,0.21706263498920086,0,0,0.25197963800904977,-0.01375,167,-0.025,1,0,0,0.1,0,2,0.02125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,george washington okay british gonna attack new york.,0
0,0.40604751619870416,0,1,0.5300287947346771,-0.01,168,0.029272727272727273,0,0,0,0.0,0,2,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stay focused good qualities someone try pull speak. qualities look them.,0
0,0.6911447084233262,0,0,0.5938914027149321,0.0,169,0.1746,0,1,0,0.1819,0,2,-0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yay starting feel better finally! ill dying much better tonsillitis,0
1,0.15766738660907129,0,0,0.17986425339366513,-0.015,170,0.040875,0,1,0,0.0,0,2,0.04475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,speaking importance people connecting yet wifi admerica. hadtostepouttotweet,0
0,0.449244060475162,1,0,0.41014867485455725,-0.038571428571428576,171,0.07928571428571429,0,0,0,-0.0071428571428571435,0,2,0.09814285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,body literally cant decide wants feel good,0
1,0.33045356371490286,0,0,0.4061085972850678,0.0,172,0.075,0,0,0,0.075,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,timber nba playoffs song? definitely dont want fall playoffs might get hurt.,0
0,0.055075593952483806,0,0,0.08653846153846152,0.103875,173,-0.09237499999999998,0,0,0,-0.088625,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,im non gangster n class. criminal justice class.,0
0,0.11447084233261341,0,0,0.07805429864253392,0.1875,174,0.11175,0,1,0,0.2165,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welcome twitter iron board. lol long now. welsh3peaks,0
1,0.4885136461810328,0,0,0.5701357466063348,0.07009090909090909,175,-0.007272727272727269,0,0,0,0.0009090909090909098,0,0,-0.007272727272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,factoid tribe scored 5 runs last 26 innings!but got brohio though...!,0
0,0.1306695464362851,1,0,0.28591628959276016,0.0,176,0.215625,0,0,0,0.1125,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im actually pretty mad recently discovered literally brilliant,0
0,0.08207343412526999,0,0,0.19004524886877824,0.0,177,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seen ➤ com ◎ since. thwacker ✱ monstermmorpg ® wildfire,0
0,0.1900647948164147,0,0,0.2119155354449472,0.07233333333333333,178,-0.10333333333333335,0,0,0,-0.005555555555555556,0,0,0.018111111111111113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,idiotic vaccine truthers created control group proves vaccines work!,0
0,0.5183585313174947,1,0,0.6957013574660633,-0.023,179,0.23220000000000002,0,0,0,0.28559999999999997,0,2,0.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh god literally saw amazing keep good aka awesome work,0
1,0.3319962974390621,0,0,0.3762120232708468,0.022714285714285704,180,0.0,1,0,0,0.002714285714285717,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,long awkward car rides favorite things ever.,0
1,0.20969958766935007,0,0,0.2122583299053887,0.0,181,-0.15736363636363637,1,0,0,-0.0820909090909091,0,0,0.019181818181818182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,yeh u forget served 8yrs 13 life sentences considered safe lol,0
0,0.09441530391854366,0,1,0.09502262443438914,0.05164285714285715,182,-0.09585714285714286,0,1,0,-0.14821428571428572,0,0,-0.06499999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heres all-new speak tbt treat. early kameo concept art dusty possibly mystical old folder,0
0,0.10847132229421648,2,0,0.1553544494720965,0.0,183,0.09977777777777778,0,1,0,0.07722222222222222,0,2,-0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mortal kombat x looks pretty sick! literally non-literally. e32014,0
1,0.3225341972642189,1,0,0.29411764705882354,-0.007333333333333333,184,0.004800000000000002,0,0,0,0.011333333333333336,0,0,0.0242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,literally havent played snr since switch besides one game mosh lobby. good riddance game mode.,0
1,0.49784017278617715,0,0,0.4131787330316742,0.076625,185,-0.05875,0,1,0,0.197875,0,2,0.019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,long day work early back tomorrow ugh yay,0
0,0.34125269978401734,0,0,0.2816742081447964,0.0,186,0.15,0,0,0,0.15,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throat seems cleared time sunday afternoon...,0
1,0.6911447084233262,0,0,0.6583710407239819,-0.022,187,0.0644,0,0,0,0.0,0,2,0.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,many good things happening right,0
1,0.2386609071274298,0,0,0.2944004524886878,0.116,188,0.119,0,1,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,photo statues oldcameras taken iphone digital camera....? o1qenyvoet,0
1,0.10367170626349893,0,0,0.14592760180995473,0.0,189,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,theres guy wifes office possesses many qualities lack.,0
1,0.1861378362458276,0,0,0.25853558206499383,0.07845454545454546,190,0.0,0,0,0,0.07890909090909091,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill says hes independent republican tonight said hes conservative? leave? moderate?,0
1,0.24406047516198706,0,0,0.19683257918552036,0.0,191,-0.04112500000000001,0,1,0,0.017874999999999988,0,0,-0.0975,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,iove woken roommate forgot key pounding window scaredshitless,0
0,0.20302375809935205,1,0,0.24773755656108595,0.0606,192,0.0322,1,0,0,0.0978,0,2,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twitter literally always tells tweets. would good example dont complain,0
1,0.1283554458500463,0,0,0.2647058823529412,0.0,193,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,know generalized conservatives generalizing liberals dont you?,0
1,0.1468682505399568,0,0,0.3495475113122172,0.0,194,0.0,0,0,0,-0.13,0,0,-0.13999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,bryzgalov cat-like reflexes stop patrick kane.,0
0,0.1468682505399568,0,0,0.1567256273138626,-0.004545454545454546,195,0.015454545454545455,0,1,0,0.002727272727272727,0,2,0.014090909090909091,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,quite amusing. connecting silverlink wouldnt mind 1 2 minutes late! delayed,0
0,0.3110151187904968,1,0,0.3597285067873303,-0.022,196,0.0644,0,0,0,0.0,0,2,0.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally idea suppose good thing!!,0
1,0.15864912625171804,0,0,0.2153434800493624,-0.0890909090909091,197,-0.015999999999999993,1,0,0,0.08227272727272728,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apparently worse thought. rt today 1 4 children grow american illiterate.,0
1,0.15406767458603313,0,0,0.15723981900452486,0.0,198,0.09416666666666666,0,0,0,0.09783333333333333,0,2,-0.13666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,want wanted hear morning....3 hour delay!,0
0,0.2062634989200864,0,0,0.17138009049773753,0.095125,199,0.224,0,0,0,0.09525,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listening fk burn curling iron every five seconds...,0
0,0.23806095512359013,1,0,0.34012066365007537,-0.025555555555555557,200,0.035444444444444445,0,0,0,0.09055555555555556,0,2,-0.024111111111111107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,literally stop im watch it. real hilarious commercial tv.,0
1,0.27645788336933047,0,0,0.6380090497737556,0.05725,201,0.14550000000000002,0,1,0,0.21500000000000002,0,2,0.202875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monday im sick great start great day ihatemondays,0
0,0.4183893859919779,0,1,0.44408532643826765,0.13428571428571429,202,-0.12428571428571429,0,1,0,-0.09285714285714286,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2 put fork speak talking points memo,0
1,0.1311604162576085,0,0,0.2153434800493624,-0.07545454545454545,203,0.08109090909090909,1,1,0,0.15790909090909092,0,2,0.15881818181818183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yeah threatening punch somebody great way convince people youre violent. drphil,0
1,0.2159827213822894,0,0,0.35633484162895923,0.0046,204,0.0248,0,0,0,-0.06659999999999999,0,2,-0.08399999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,needs stop thinking shes cute bc hon youre cute horse,0
0,0.4319654427645789,0,0,0.2850678733031674,0.0,205,0.1964,0,1,0,0.3708,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh tree fell leaf ....,0
0,0.15921012033323048,0,0,0.20168067226890757,0.0,206,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dude second amendment...that like 200 yrs ago...,0
1,0.1468682505399568,0,0,0.290158371040724,0.05666666666666667,207,-0.052333333333333336,0,0,0,-0.046250000000000006,0,0,0.06441666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,great spent bazillion dollars lower uninsurance rate 1.2 since bush office. progress!,0
0,0.08447324214062875,0,0,0.12895927601809953,0.1942222222222222,208,0.23933333333333331,0,1,0,0.13466666666666666,0,2,-0.09777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,excited weekend tournament. cant-wait together we-are-one basketball carolina-lady-cougars -now-when,0
1,0.4108471322294217,0,0,0.4193061840120664,0.07833333333333332,209,-0.004222222222222214,0,0,0,0.09833333333333333,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course helps dems. makes welfare voters r dependent govt,0
